item_id,language,name,nb_views,created_at,Difficulty,Theme,duration,type
393132,en,Extensions,77,2021,Beginner,Organize,91,tutorial
393133,en,Grammar Tools,88,2021,Beginner,Accessibility,65,tutorial
393134,en,Discover Microsoft Search : Smart search for the modern workplace,90,2021,Beginner,Discover,237,tutorial
403215,en,Create and manage team channel,83,2021,Beginner,Security,111,tutorial
403216,en,Restrict a folder/document to certain members of your team,21,2021,Beginner,Security,109,tutorial
403217,en,Restrict a document to reading only,64,2021,Beginner,Security,63,tutorial
403218,en,Protect a document shared by password,91,2021,Beginner,Security,101,tutorial
403220,en,Introduce OneNote,,2021,Beginner,Discover,128,tutorial
403221,en,Organise notes,,2021,Beginner,Produce,177,tutorial
403222,en,Use page templates,,2021,Beginner,Produce,139,tutorial
403223,en,Move or delete items,,2021,Beginner,Customize,131,tutorial
403224,en,Add items,,2021,Beginner,Produce,124,tutorial
403225,en,Add files,,2021,Beginner,Produce,86,tutorial
403226,en,Add an Excel spreadsheet,,2021,Beginner,Produce,91,tutorial
403227,en,Add a Visio diagram,,2021,Beginner,Produce,83,tutorial
403228,en,Make better tables,,2021,Beginner,Produce,115,tutorial
403229,en,"Draw, sketch or handwrite notes",,2021,Beginner,Produce,85,tutorial
403230,en,Insert online videos,,2021,Beginner,Produce,41,tutorial
403231,en,"Save, share and share everything",,2021,Beginner,Produce,49,tutorial
403232,en,Research,,2021,Beginner,Produce,73,tutorial
403233,en,Backup and saving,,2021,Beginner,Collaborate,32,tutorial
403234,en,Sync and sharing,,2021,Beginner,Produce,28,tutorial
403235,en,See who's collaborating,,2021,Beginner,Produce,121,tutorial
403236,en,Password protect your notes,,2021,Beginner,Produce,103,tutorial
403237,en,Imbrication OneNote / Outlook,,2021,Beginner,Produce,97,tutorial
403238,en,Imbrication OneNote / Teams,,2021,Beginner,Produce,63,tutorial
403239,en,Turning web pages into notes,,2021,Beginner,Customize,169,tutorial
403240,en,Organize your items with tags,,2021,Beginner,Discover,172,tutorial
403241,en,Send your notes by email,,2021,Beginner,Produce,42,tutorial
405967,en,"What are the main differences between meetings, webinars and live events",,2021,Beginner,Communicate,146,tutorial
405968,en,How to set up webinars,,2021,Beginner,Communicate,280,tutorial
405969,en,How to register to a webinar event as an attendee,,2021,Beginner,Communicate,99,tutorial
405970,en,How to adjust your meeting options prior to launching a webinar,,2021,Beginner,Communicate,150,tutorial
405984,en,How to add full interactivity into webinars in Microsoft TEAMS,,2021,Beginner,Communicate,279,tutorial
419949,en,An Overview of SHIFTS,42,2021,Beginner,Discover,81,tutorial
419950,en,Interface Introduction of SHIFTS,28,2021,Beginner,Discover,108,tutorial
419951,en,Shift and its  imbrication with Teams,43,2021,Beginner,Organize,63,tutorial
419952,en,Create and organise a group,32,2021,Beginner,Produce,90,tutorial
419953,en,Create a Schedule and Organise it with the Help of Groups,33,2021,Beginner,Produce,102,tutorial
419954,en,What is an Open Shift?,40,2021,Advanced,Discover,45,tutorial
419955,en,How to Copy a Schedule,36,2021,Advanced,Produce,39,tutorial
419956,en,Complete and Share a Schedule,37,2021,Advanced,Produce,122,tutorial
419957,en,How to Manage Specific Settings,34,2021,Advanced,Customize,123,tutorial
419958,en,Manage Requests of Holidays and Leaves of Absences,40,2021,Advanced,Organize,58,tutorial
419959,en,The mobile App with Teams,30,2021,Advanced,Organize,48,tutorial
419960,en,How Clock In Works,35,2021,Advanced,Produce,22,tutorial
419961,en,Inform your Team about Changes,34,2021,Advanced,Communicate,42,tutorial
419962,en,Printing a Schedule,29,2021,Advanced,Share,41,tutorial
422587,en,Discovery of the interface,23,2021,Advanced,Discover,166,tutorial
422588,en,Create a new calendar,27,2021,Advanced,Produce,175,tutorial
422589,en,Publish your Booking page,24,2021,Advanced,Organize,174,tutorial
422590,en,Add a service,23,2021,Advanced,Produce,123,tutorial
422591,en,Add staff members,22,2021,Advanced,Produce,177,tutorial
422592,en,Manage permissions,26,2021,Advanced,Organize,70,tutorial
422593,en,Create custom fields,22,2021,Advanced,Produce,81,tutorial
422594,en,Make a reservation Customer,22,2021,Advanced,Produce,133,tutorial
422595,en,Make a reservation Staff,19,2021,Advanced,Produce,115,tutorial
422596,en,Manage your availabilities,19,2021,Advanced,Organize,102,tutorial
422597,en,Integrate Bookings into TEAMS,20,2021,Advanced,Produce,96,tutorial
